organisation_id,subsidiary_id,organisation_size,submission_period,packaging_activity,packaging_type,packaging_class,packaging_material,packaging_material_subtype,from_country,to_country,packaging_material_weight,packaging_material_units,transitional_packaging_units,ram_rag_rating
108544,,L,2025-H1,IM,RU,P5,WD,,,,37346255,,,
108544,,L,2025-H1,PF,NH,P1,PL,,,,269850,,,
108544,,L,2025-H1,PF,NH,P1,ST,,,,41831366,,,
108544,,L,2025-H1,PF,NH,P4,PL,,,,22472856,,,
108544,,L,2025-H1,PF,NH,P4,WD,,,,28005633,,,
108544,,L,2025-H1,PF,RU,P1,PL,,,,20225796,,,
108544,,L,2025-H1,PF,RU,P1,ST,,,,20877774,,,
108544,,L,2025-H1,PF,RU,P5,WD,,,,46404836,,,
103509,,L,2025-H1,IM,NH,P1,PC,,,,22257748,,,
103509,,L,2025-H1,IM,NH,P1,ST,,,,8265527,,,
103509,,L,2025-H1,IM,NH,P4,PL,,,,2791862,,,
103509,,L,2025-H1,IM,NH,P4,WD,,,,33075294,,,
103509,,L,2025-H1,IM,RU,P5,WD,,,,42073666,,,
103509,,L,2025-H1,PF,NH,P1,WD,,,,31950850,,,
103509,,L,2025-H1,PF,RU,P1,WD,,,,27519506,,,
103509,,L,2025-H1,SE,NH,P1,PL,,,,49665807,,,
103509,,L,2025-H1,SE,NH,P1,ST,,,,32690607,,,
103509,,L,2025-H1,SE,RU,P1,PL,,,,1103470,,,
103509,,L,2025-H1,SE,RU,P1,ST,,,,11007784,,,
103509,,L,2025-H1,,OW,O2,PC,,EN,,41221314,,,
103509,,L,2025-H1,,OW,O2,PC,,EN,WS,41221314,,,
103509,,L,2025-H1,,OW,O2,ST,,EN,,35032229,,,
103509,,L,2025-H1,,OW,O2,PL,,EN,,14873836,,,
103509,,L,2025-H1,,OW,O2,WD,,EN,,34279206,,,
107939,,L,2025-H1,IM,NH,P1,PC,,,,867001,,,
107939,,L,2025-H1,IM,NH,P1,ST,,,,19807820,,,
107939,,L,2025-H1,IM,NH,P1,WD,,,,27973028,,,
104546,,L,2025-H1,IM,NH,P1,PL,,,,14833519,,,
104546,,L,2025-H1,IM,NH,P1,ST,,,,25733087,,,
104546,,L,2025-H1,IM,NH,P4,PC,,,,12364694,,,
104546,,L,2025-H1,IM,NH,P4,WD,,,,7374974,,,
104546,,L,2025-H1,IM,RU,P1,PL,,,,2603301,,,
104546,,L,2025-H1,IM,RU,P1,ST,,,,39193630,,,
104546,,L,2025-H1,IM,RU,P5,WD,,,,43188813,,,
104546,,L,2025-H1,PF,NH,P4,PL,,,,47006305,,,
104546,,L,2025-H1,PF,NH,P4,WD,,,,39169543,,,
104546,,L,2025-H1,PF,RU,P5,WD,,,,48205619,,,
104546,,L,2025-H1,SO,HH,P1,AL,,,,49027593,,,A
104546,,L,2025-H1,SO,HH,P1,GL,,,,34747728,,,G
104546,,L,2025-H1,SO,HH,P1,PC,,,,23549763,,,G
104546,,L,2025-H1,SO,HH,P1,PL,Flexible,,,18865010,,,R
104546,,L,2025-H1,SO,HH,P1,PL,Rigid,,,4749998,,,R
104546,,L,2025-H1,SO,HH,P1,ST,,,,20342110,,,G
104546,,L,2025-H1,SO,HH,P3,PC,,,,6665244,,,G
104546,,L,2025-H1,SO,NH,P1,AL,,,,24474050,,,
104546,,L,2025-H1,SO,NH,P1,GL,,,,42031226,,,
104546,,L,2025-H1,SO,NH,P1,PC,,,,1409486,,,
104546,,L,2025-H1,SO,NH,P1,PL,,,,30627453,,,
104546,,L,2025-H1,SO,NH,P1,ST,,,,24394991,,,
104546,,L,2025-H1,SO,NH,P2,PC,,,,4373659,,,
104546,,L,2025-H1,,OW,O2,PC,,EN,,38924246,,,
105044,,L,2025-H1,IM,NH,P2,PC,,,,28892582,,,
105044,,L,2025-H1,IM,NH,P4,PL,,,,28395943,,,
105044,,L,2025-H1,IM,NH,P4,WD,,,,28396126,,,
105044,,L,2025-H1,IM,RU,P5,WD,,,,8746278,,,
105044,,L,2025-H1,SO,HH,P1,AL,,,,31031356,,,A
105044,,L,2025-H1,SO,HH,P1,PL,Flexible,,,23802841,,,A
106924,,L,2025-H1,IM,NH,P4,PL,,,,13076136,,,
106924,,L,2025-H1,IM,NH,P4,WD,,,,18381920,,,
106924,,L,2025-H1,PF,NH,P4,PL,,,,43381861,,,
106924,,L,2025-H1,SO,HH,P1,AL,,,,16497347,,,
106924,,L,2025-H1,SO,HH,P1,GL,,,,30786924,,,
106924,,L,2025-H1,SO,HH,P1,PC,,,,34630579,,,
106924,,L,2025-H1,SO,HH,P1,PL,Rigid,,,25764038,,,
106924,,L,2025-H1,SO,NH,P1,AL,,,,6030310,,,
106924,,L,2025-H1,SO,NH,P1,GL,,,,2641435,,,
106924,,L,2025-H1,SO,NH,P1,PC,,,,1476601,,,
106924,,L,2025-H1,SO,NH,P1,PL,,,,1680618,,,
106924,,L,2025-H1,SO,NH,P2,PC,,,,34584217,,,
101743,,L,2025-H1,SO,PB,B1,PC,,,,15571859,,,G
101743,,L,2025-H1,,OW,O2,PC,,EN,,2254556,,,
101743,,L,2025-H1,,OW,O2,GL,,EN,,43752105,,,
104282,,L,2025-H1,IM,NH,P4,PC,,,,8628490,,,
104282,,L,2025-H1,IM,NH,P4,PL,,,,43610290,,,
104282,,L,2025-H1,IM,NH,P4,WD,,,,38039955,,,
104282,,L,2025-H1,PF,NH,P2,PC,,,,31625661,,,
104282,,L,2025-H1,PF,NH,P2,PL,,,,9864307,,,
104282,,L,2025-H1,PF,NH,P4,PC,,,,15310380,,,
104282,,L,2025-H1,PF,NH,P4,PL,,,,46256995,,,
104282,,L,2025-H1,SO,HH,P1,GL,,,,5769692,,,G
104282,,L,2025-H1,SO,HH,P1,OT,Glue,,,24401047,,,G
104282,,L,2025-H1,SO,HH,P1,PC,,,,30223437,,,R
104282,,L,2025-H1,SO,HH,P1,PC,,,,34483807,,,G
104282,,L,2025-H1,SO,HH,P1,PL,Flexible,,,26185184,,,R
104282,,L,2025-H1,SO,HH,P1,PL,Rigid,,,6225335,,,R
104282,,L,2025-H1,SO,HH,P1,PL,Rigid,,,12836073,,,G
104282,,L,2025-H1,SO,HH,P1,ST,,,,18268175,,,G
104282,,L,2025-H1,SO,NH,P1,PC,,,,15621506,,,
104282,,L,2025-H1,SO,NH,P1,PL,,,,3617814,,,
104282,,L,2025-H1,SO,NH,P2,OT,Glue,,,10667532,,,
104282,,L,2025-H1,SO,NH,P2,PC,,,,24725688,,,
104282,,L,2025-H1,SO,NH,P2,PL,,,,7489184,,,
104282,,L,2025-H1,SO,NH,P4,PC,,,,39589178,,,
104282,,L,2025-H1,SO,PB,B1,AL,,,,14640190,,,G
104282,,L,2025-H1,SO,PB,B1,PL,Flexible,,,7192342,,,R
104282,,L,2025-H1,,OW,O2,PC,,EN,,20987637,,,
104282,,L,2025-H1,,OW,O2,PC,,SC,,7551621,,,
104282,,L,2025-H1,,OW,O2,PC,,WS,,11116921,,,
104282,,L,2025-H1,,OW,O2,ST,,EN,,44699351,,,
104282,,L,2025-H1,,OW,O2,ST,,SC,,8087752,,,
104282,,L,2025-H1,,OW,O2,ST,,WS,,46862798,,,
104282,,L,2025-H1,,OW,O2,PL,,EN,,41545782,,,
104282,,L,2025-H1,,OW,O2,PL,,SC,,27958721,,,
104282,,L,2025-H1,,OW,O2,PL,,WS,,24375421,,,
104282,,L,2025-H1,,OW,O2,WD,,EN,,27333783,,,
104282,,L,2025-H1,,OW,O2,WD,,SC,,35116568,,,
104117,,L,2025-H1,IM,NH,P4,PC,,,,20069543,,,
104117,,L,2025-H1,IM,NH,P4,PL,,,,4740465,,,
104117,,L,2025-H1,IM,NH,P4,WD,,,,17039457,,,
104117,,L,2025-H1,IM,RU,P5,WD,,,,48544229,,,
104117,,L,2025-H1,SO,HH,P1,OT,Cotton,,,279302,,,
104117,,L,2025-H1,SO,HH,P1,PC,,,,24107425,,,
104117,,L,2025-H1,SO,HH,P1,PL,Flexible,,,17259407,,,
104117,,L,2025-H1,SO,HH,P1,ST,,,,14485415,,,
104238,,L,2025-H1,SO,HH,P1,PL,Flexible,,,730645,,,
104238,,L,2025-H1,SO,HH,P1,PL,Rigid,,,28538806,,,
104238,,L,2025-H1,SO,HH,P1,ST,,,,33786395,,,
104238,,L,2025-H1,SO,NH,P2,PC,,,,42201746,,,
104238,,L,2025-H1,SO,NH,P2,PL,,,,9591209,,,
104238,,L,2025-H1,IM,NH,P4,PL,,,,9785902,,,
104238,,L,2025-H1,PF,NH,P4,PL,,,,41960650,,,
104238,,L,2025-H1,SO,HH,P1,AL,,,,24733172,,,
104238,,L,2025-H1,SO,HH,P1,GL,,,,7572718,,,
104238,,L,2025-H1,SO,HH,P1,PC,,,,16720914,,,
106098,,L,2025-H1,IM,NH,P2,PC,,,,45978460,,,
106098,,L,2025-H1,IM,NH,P4,PL,,,,36896677,,,
106098,,L,2025-H1,IM,NH,P4,WD,,,,37156996,,,
106098,,L,2025-H1,IM,RU,P5,WD,,,,26510944,,,
106098,,L,2025-H1,PF,NH,P2,PC,,,,17794223,,,
106098,,L,2025-H1,PF,NH,P4,PC,,,,26832099,,,
106098,,L,2025-H1,PF,NH,P4,PL,,,,40053587,,,
106098,,L,2025-H1,PF,NH,P4,WD,,,,3418294,,,
106098,,L,2025-H1,SO,NH,P1,PC,,,,36373091,,,
106098,,L,2025-H1,SO,NH,P1,PL,,,,38787976,,,
103892,,L,2025-H1,PF,NH,P1,PC,,,,34658339,,,
103892,,L,2025-H1,PF,NH,P4,PC,,,,20464468,,,
103892,,L,2025-H1,PF,NH,P4,PL,,,,8263676,,,
103892,,L,2025-H1,PF,NH,P4,WD,,,,20172967,,,
103892,,L,2025-H1,,OW,O2,PC,,EN,,11459203,,,
103892,,L,2025-H1,,OW,O2,PL,,EN,,37238854,,,
104004,,L,2025-H1,SO,NH,P2,PL,,,,44068402,,,
104004,,L,2025-H1,IM,NH,P4,PL,,,,15676783,,,
104004,,L,2025-H1,IM,NH,P4,WD,,,,29287870,,,
104004,,L,2025-H1,IM,RU,P5,WD,,,,20127430,,,
104004,,L,2025-H1,PF,HH,P3,FC,,,,48029023,,,
104004,,L,2025-H1,PF,HH,P3,PC,,,,10689082,,,
104004,,L,2025-H1,PF,NH,P4,PL,,,,17574922,,,
104004,,L,2025-H1,SO,HH,P1,PC,,,,32067484,,,
104004,,L,2025-H1,SO,HH,P1,PL,Flexible,,,22501324,,,
104004,,L,2025-H1,SO,HH,P1,PL,Rigid,,,9122719,,,
104004,,L,2025-H1,SO,NH,P2,PC,,,,29312532,,,
108468,,L,2025-H1,PF,PB,B1,PC,,,,11298216,,,G
108468,,L,2025-H1,,OW,O2,PC,,EN,,19032641,,,
103263,,L,2025-H1,IM,NH,P2,PC,,,,890706,,,
103263,,L,2025-H1,IM,NH,P4,PL,,,,5536027,,,
103263,,L,2025-H1,IM,NH,P4,WD,,,,46617408,,,
103263,,L,2025-H1,IM,RU,P5,WD,,,,44742054,,,
114558,,L,2025-H1,IM,NH,P1,PC,,,,48201191,,,
114558,,L,2025-H1,IM,NH,P1,PL,,,,5559600,,,
114558,,L,2025-H1,IM,NH,P2,PC,,,,4338745,,,
114558,,L,2025-H1,IM,NH,P4,PL,,,,28785998,,,
114558,,L,2025-H1,IM,NH,P4,WD,,,,6002723,,,
114558,,L,2025-H1,IM,RU,P5,WD,,,,36993418,,,
114558,,L,2025-H1,PF,NH,P1,PC,,,,539450,,,
114558,,L,2025-H1,PF,NH,P2,PC,,,,8109079,,,
114558,,L,2025-H1,PF,NH,P4,PL,,,,32990451,,,
114558,,L,2025-H1,PF,NH,P4,WD,,,,30906969,,,
114558,,L,2025-H1,PF,RU,P5,WD,,,,34637463,,,
108485,,L,2025-H1,PF,PB,B1,PC,,,,8462656,,,G
104899,,L,2025-H1,IM,HH,P1,PL,Flexible,,,14145015,,,R
104899,,L,2025-H1,IM,NH,P2,PC,,,,41440074,,,
104899,,L,2025-H1,IM,NH,P4,PC,,,,45950560,,,
104899,,L,2025-H1,IM,NH,P4,PL,,,,46143813,,,
104899,,L,2025-H1,IM,NH,P4,WD,,,,46594636,,,
104899,,L,2025-H1,IM,RU,P5,WD,,,,36542498,,,
104899,,L,2025-H1,PF,HH,P1,PL,Flexible,,,7450377,,,R
104899,,L,2025-H1,PF,NH,P2,OT,Glue,,,32728558,,,
104899,,L,2025-H1,PF,NH,P2,PC,,,,15526172,,,
104899,,L,2025-H1,PF,NH,P4,PL,,,,11295139,,,
104899,,L,2025-H1,SO,HH,P1,PC,,,,47141108,,,G
104899,,L,2025-H1,SO,HH,P1,PL,Flexible,,,42467546,,,R
104899,,L,2025-H1,SO,NH,P2,PC,,,,37294504,,,
104899,,L,2025-H1,,OW,O2,PC,,EN,,42560019,,,
111756,114072,L,2025-H1,PF,NH,P4,PL,,,,15006303,,,
111756,114072,L,2025-H1,PF,NH,P4,WD,,,,12511156,,,
103393,114312,L,2025-H1,IM,NH,P1,PC,,,,37030706,,,
103393,114312,L,2025-H1,IM,NH,P1,PL,,,,37618237,,,
103393,114312,L,2025-H1,IM,NH,P1,ST,,,,43572019,,,
103393,114312,L,2025-H1,IM,NH,P4,PC,,,,1823536,,,
103393,114312,L,2025-H1,IM,NH,P4,PL,,,,8947968,,,
103393,114312,L,2025-H1,IM,NH,P4,WD,,,,170202,,,
103393,114312,L,2025-H1,IM,RU,P5,WD,,,,45892993,,,
103393,114312,L,2025-H1,PF,NH,P1,PC,,,,20038476,,,
103393,114312,L,2025-H1,PF,NH,P4,PL,,,,40233026,,,
103393,114312,L,2025-H1,PF,NH,P4,WD,,,,45841135,,,
103393,114312,L,2025-H1,PF,RU,P5,WD,,,,28424331,,,
103002,,L,2025-H1,IM,NH,P4,OT,Jute,,,28639218,,,
103002,,L,2025-H1,IM,NH,P4,WD,,,,33415674,,,
103002,,L,2025-H1,IM,RU,P5,WD,,,,3467018,,,
103002,,L,2025-H1,PF,NH,P4,PL,,,,9716710,,,
103002,,L,2025-H1,SO,HH,P1,PC,,,,14559089,,,
103002,,L,2025-H1,SO,HH,P1,PL,Flexible,,,37876081,,,
103002,,L,2025-H1,SO,NH,P2,PC,,,,37796259,,,
100841,,L,2025-H1,IM,NH,P1,PC,,,,22089994,,,
100841,,L,2025-H1,IM,NH,P1,PL,,,,29266723,,,
100841,,L,2025-H1,IM,NH,P1,ST,,,,19181926,,,
100841,,L,2025-H1,IM,NH,P4,PL,,,,15634107,,,
100841,,L,2025-H1,IM,NH,P4,ST,,,,4222549,,,
100841,,L,2025-H1,IM,NH,P4,WD,,,,33619052,,,
100841,,L,2025-H1,IM,RU,P5,WD,,,,28222638,,,
100841,,L,2025-H1,PF,NH,P1,PL,,,,2689282,,,
100841,,L,2025-H1,PF,NH,P1,ST,,,,27437265,,,
100841,,L,2025-H1,SO,NH,P1,PL,,,,934051,,,
100841,,L,2025-H1,SO,NH,P1,ST,,,,14156987,,,
100841,,L,2025-H1,SO,NH,P1,WD,,,,28298720,,,
100841,,L,2025-H1,SO,NH,P4,PL,,,,20170123,,,
100841,,L,2025-H1,SO,NH,P4,ST,,,,46525399,,,
100841,,L,2025-H1,SO,NH,P4,WD,,,,8970028,,,
100841,,L,2025-H1,SO,RU,P5,WD,,,,1335825,,,
108009,,L,2025-H1,IM,NH,P4,PC,,,,10539373,,,
108009,,L,2025-H1,IM,NH,P4,PL,,,,43041587,,,
108009,,L,2025-H1,PF,NH,P4,PL,,,,37039980,,,
108009,,L,2025-H1,SO,HH,P1,AL,,,,18274417,,,
108009,,L,2025-H1,SO,HH,P1,GL,,,,42079267,,,
108009,,L,2025-H1,SO,HH,P1,PC,,,,17426378,,,
108009,,L,2025-H1,SO,HH,P1,PL,Flexible,,,42521343,,,
108009,,L,2025-H1,SO,HH,P1,PL,Rigid,,,9213428,,,
108009,,L,2025-H1,SO,HH,P1,ST,,,,44328103,,,
108009,,L,2025-H1,SO,NH,P2,PC,,,,33684709,,,
103363,,L,2025-H1,IM,NH,P1,PC,,,,23792190,,,
103363,,L,2025-H1,IM,NH,P4,PL,,,,14186302,,,
103363,,L,2025-H1,IM,NH,P4,WD,,,,3943659,,,
103363,,L,2025-H1,IM,RU,P5,WD,,,,48556900,,,
103363,,L,2025-H1,PF,NH,P4,PC,,,,35473181,,,
103363,,L,2025-H1,PF,NH,P4,PL,,,,46423681,,,
103363,,L,2025-H1,SO,NH,P1,PC,,,,46052506,,,
103363,,L,2025-H1,SO,NH,P1,PL,,,,20293196,,,
106016,,L,2025-H1,PF,NH,P4,PL,,,,30797341,,,
106016,,L,2025-H1,PF,NH,P4,WD,,,,14149601,,,
106016,,L,2025-H1,PF,RU,P5,WD,,,,17928675,,,
106016,,L,2025-H1,SO,HH,P1,FC,,,,36651605,,,G
106016,,L,2025-H1,SO,NH,P1,PC,,,,41954791,,,
106016,,L,2025-H1,SO,NH,P1,PL,,,,39117428,,,
108561,114550,L,2025-H1,,OW,O2,WD,,EN,,32939526,,,
108561,114550,L,2025-H1,IM,NH,P2,PC,,,,36525781,,,
108561,114550,L,2025-H1,IM,NH,P4,PL,,,,46649809,,,
108561,114550,L,2025-H1,IM,NH,P4,WD,,,,42783365,,,
108561,114550,L,2025-H1,IM,RU,P5,WD,,,,32757524,,,
108561,114550,L,2025-H1,,OW,O2,PL,,EN,,16623042,,,
108561,114550,L,2025-H1,,OW,O2,PC,,EN,,41437687,,,
108561,114551,L,2025-H1,,OW,O2,PC,,EN,,13390558,,,
108561,114551,L,2025-H1,IM,NH,P1,PC,,,,11364914,,,
108561,114551,L,2025-H1,IM,NH,P4,PL,,,,12129853,,,
108561,114551,L,2025-H1,IM,NH,P4,WD,,,,21351288,,,
108561,114551,L,2025-H1,IM,RU,P5,WD,,,,23494134,,,
108561,114551,L,2025-H1,,OW,O2,WD,,EN,,16233436,,,
108561,114551,L,2025-H1,,OW,O2,PL,,EN,,22879551,,,
114103,,L,2025-H1,PF,PB,B1,PC,,,,22993401,,,
114103,,L,2025-H1,PF,PB,B1,PL,Rigid,,,28838450,,,
114103,,L,2025-H1,SO,HH,P3,PC,,,,47216437,,,
114103,,L,2025-H1,SO,PB,B1,PC,,,,22914580,,,
114103,,L,2025-H1,,OW,O2,PC,,EN,,42750941,,,
101821,,L,2025-H1,IM,NH,P2,PC,,,,35215436,,,
101821,,L,2025-H1,IM,NH,P2,PL,,,,19831685,,,
101821,,L,2025-H1,SO,HH,P1,OT,Cotton,,,9908408,,,R
101821,,L,2025-H1,SO,HH,P1,OT,Rubber,,,40030889,,,R
101821,,L,2025-H1,SO,HH,P1,PC,,,,45782283,,,R
101821,,L,2025-H1,SO,HH,P1,PC,,,,10992035,,,G
101821,,L,2025-H1,SO,HH,P1,PL,Flexible,,,42600223,,,R
101821,,L,2025-H1,SO,HH,P3,PC,,,,4906268,,,G
101821,,L,2025-H1,SO,HH,P3,PL,Flexible,,,27954475,,,R
101821,,L,2025-H1,SO,NH,P1,PC,,,,19009699,,,
101821,,L,2025-H1,SO,NH,P1,PL,,,,19729219,,,
101905,,L,2025-H1,PF,HH,P3,PL,Flexible,,,710977,,,
101905,,L,2025-H1,PF,NH,P2,PC,,,,23958056,,,
101905,,L,2025-H1,PF,NH,P4,PC,,,,12911025,,,
101905,,L,2025-H1,PF,NH,P4,PL,,,,4833057,,,
101667,,L,2025-H1,IM,NH,P2,PC,,,,20106994,,,
101667,,L,2025-H1,IM,NH,P4,PL,,,,21559057,,,
101667,,L,2025-H1,IM,NH,P4,WD,,,,35988067,,,
101667,,L,2025-H1,IM,RU,P5,WD,,,,25542971,,,
101667,,L,2025-H1,PF,NH,P4,PL,,,,16943477,,,
101667,,L,2025-H1,SE,HH,P1,PC,,,,37037929,,,
101667,,L,2025-H1,SE,NH,P1,PC,,,,43871989,,,
101667,,L,2025-H1,,OW,O2,PC,,EN,,32879073,,,
104971,,L,2025-H1,IM,NH,P4,PL,,,,2841712,,,
104971,,L,2025-H1,IM,NH,P4,WD,,,,13960536,,,
104971,,L,2025-H1,IM,RU,P5,WD,,,,30789173,,,
104971,,L,2025-H1,SO,HH,P1,PC,,,,38602670,,,G
104971,,L,2025-H1,SO,HH,P1,PL,Flexible,,,2904137,,,R
104971,,L,2025-H1,SO,HH,P1,PL,Rigid,,,5850558,,,R
104971,,L,2025-H1,SO,HH,P1,ST,,,,25384173,,,R
104971,,L,2025-H1,SO,NH,P1,PC,,,,35924929,,,
104971,,L,2025-H1,SO,NH,P1,PL,,,,15375853,,,
104971,,L,2025-H1,SO,NH,P1,ST,,,,3827307,,,
104971,,L,2025-H1,SO,NH,P2,PC,,,,21789551,,,
102450,,L,2025-H1,IM,NH,P2,PC,,,,30157890,,,
102450,,L,2025-H1,IM,NH,P4,PL,,,,3218448,,,
102450,,L,2025-H1,IM,NH,P4,WD,,,,27457214,,,
102450,,L,2025-H1,IM,RU,P5,WD,,,,7116355,,,
102450,,L,2025-H1,SO,HH,P1,AL,,,,29872581,,,A-M
102450,,L,2025-H1,SO,HH,P1,AL,,,,38268879,,,G-M
102450,,L,2025-H1,SO,HH,P1,GL,,,,10530497,,,G-M
102450,,L,2025-H1,SO,HH,P1,PC,,,,15766308,,,G-M
102450,,L,2025-H1,SO,HH,P1,PL,Rigid,,,12906710,,,A-M
102450,,L,2025-H1,SO,HH,P1,PL,Rigid,,,20676132,,,G-M
105270,,L,2025-H1,IM,NH,P4,PL,,,,14965605,,,
105270,,L,2025-H1,IM,NH,P4,WD,,,,24772953,,,
105270,,L,2025-H1,IM,RU,P5,WD,,,,26022522,,,
105270,,L,2025-H1,PF,NH,P4,PL,,,,33468729,,,
105270,,L,2025-H1,SO,NH,P1,PL,,,,4469840,,,
105270,,L,2025-H1,SO,NH,P1,ST,,,,1897087,,,
105270,,L,2025-H1,,OW,O2,ST,,EN,,15646191,,,
105578,,L,2025-H1,SO,NH,P1,PC,,,,38403793,,,
105578,,L,2025-H1,SO,NH,P1,PL,,,,37861742,,,
105578,,L,2025-H1,SO,NH,P1,ST,,,,43915724,,,
105578,,L,2025-H1,IM,NH,P2,PC,,,,13829807,,,
105578,,L,2025-H1,IM,NH,P2,PL,,,,19897031,,,
105578,,L,2025-H1,IM,NH,P4,PL,,,,23956928,,,
105578,,L,2025-H1,IM,NH,P4,WD,,,,4802518,,,
105578,,L,2025-H1,IM,RU,P5,WD,,,,32706700,,,
105578,,L,2025-H1,PF,HH,P3,PC,,,,39826017,,,
105578,,L,2025-H1,PF,HH,P3,PL,Flexible,,,34512000,,,
105578,,L,2025-H1,PF,NH,P4,PC,,,,11013747,,,
105578,,L,2025-H1,PF,NH,P4,PL,,,,5697867,,,
105578,,L,2025-H1,PF,NH,P4,WD,,,,8369028,,,
105578,,L,2025-H1,PF,RU,P5,WD,,,,45431717,,,
105578,,L,2025-H1,SO,HH,P1,AL,,,,6459089,,,
105578,,L,2025-H1,SO,HH,P1,GL,,,,5937555,,,
105578,,L,2025-H1,SO,HH,P1,OT,Cloth,,,1654335,,,
105578,,L,2025-H1,SO,HH,P1,OT,Copper,,,8880108,,,
105578,,L,2025-H1,SO,HH,P1,OT,Glue,,,15456941,,,
105578,,L,2025-H1,SO,HH,P1,OT,Ribbon,,,33117096,,,
105578,,L,2025-H1,SO,HH,P1,OT,Rubber,,,37728324,,,
106834,,L,2025-H1,IM,NH,P4,PL,,,,4328699,,,
106834,,L,2025-H1,IM,NH,P4,ST,,,,15795582,,,
106834,,L,2025-H1,IM,NH,P4,WD,,,,18825489,,,
106834,,L,2025-H1,IM,PB,B1,AL,,,,10350404,,,
106834,,L,2025-H1,IM,PB,B1,FC,,,,49515042,,,
106834,,L,2025-H1,IM,PB,B1,PC,,,,34462277,,,
106834,,L,2025-H1,IM,PB,B1,PL,Flexible,,,16656820,,,
106834,,L,2025-H1,IM,PB,B1,PL,Rigid,,,17119815,,,
106834,,L,2025-H1,IM,RU,P5,WD,,,,38109258,,,
106834,,L,2025-H1,PF,PB,B1,PC,,,,30693797,,,
106834,,L,2025-H1,PF,PB,B1,PL,Flexible,,,42033540,,,
106834,,L,2025-H1,SO,HDC,,AL,,,,46148722,34500548,,
106834,,L,2025-H1,SO,HDC,,GL,,,,8363781,29328120,,
106834,,L,2025-H1,SO,HDC,,PL,,,,45506117,302750602,,
106834,,L,2025-H1,SO,HH,P1,AL,,,,2444853,,,
106834,,L,2025-H1,SO,HH,P1,FC,,,,46496327,,,
106834,,L,2025-H1,SO,HH,P1,GL,,,,14735775,,,
106834,,L,2025-H1,SO,HH,P1,OT,Bamboo,,,48771491,,,
106834,,L,2025-H1,SO,HH,P1,OT,Ceramic,,,48754714,,,
106834,,L,2025-H1,SO,HH,P1,OT,Cloth,,,19727542,,,
106834,,L,2025-H1,SO,HH,P1,OT,Copper,,,15382635,,,
106834,,L,2025-H1,SO,HH,P1,OT,Cork,,,42979159,,,
106834,,L,2025-H1,SO,HH,P1,OT,Glue,,,28556557,,,
106834,,L,2025-H1,SO,HH,P1,OT,Jute,,,30478457,,,
106834,,L,2025-H1,SO,HH,P1,OT,Ribbon,,,47032961,,,
106834,,L,2025-H1,SO,HH,P1,OT,Rubber,,,24511130,,,
106834,,L,2025-H1,SO,HH,P1,OT,Silica,,,11915786,,,
106834,,L,2025-H1,SO,HH,P1,OT,String,,,39561668,,,
106834,,L,2025-H1,SO,HH,P1,OT,Wax,,,15446338,,,
106834,,L,2025-H1,SO,HH,P1,PC,,,,23612796,,,
106834,,L,2025-H1,SO,HH,P1,PL,Flexible,,,5047888,,,
106834,,L,2025-H1,SO,HH,P1,PL,Rigid,,,12687256,,,
106834,,L,2025-H1,SO,HH,P1,ST,,,,12806534,,,
106834,,L,2025-H1,SO,HH,P1,WD,,,,20194849,,,
106834,,L,2025-H1,SO,HH,P3,PL,Flexible,,,25583645,,,
106834,,L,2025-H1,SO,NH,P1,PC,,,,13707865,,,
106834,,L,2025-H1,SO,NH,P1,PL,,,,11508944,,,
106834,,L,2025-H1,SO,NH,P2,OT,Glue,,,24724900,,,
100925,,L,2025-H1,PF,NH,P4,PL,,,,45464274,,,
100925,,L,2025-H1,PF,NH,P4,ST,,,,13129360,,,
100925,,L,2025-H1,PF,NH,P4,WD,,,,28667045,,,
100925,,L,2025-H1,PF,RU,P5,WD,,,,7697800,,,
100925,,L,2025-H1,SO,NH,P1,PC,,,,28624871,,,
100925,,L,2025-H1,SO,NH,P1,PL,,,,11375245,,,
102412,,L,2025-H1,IM,NH,P4,PL,,,,25616445,,,
102412,,L,2025-H1,IM,NH,P4,WD,,,,23912736,,,
102412,,L,2025-H1,IM,RU,P5,WD,,,,22888762,,,
102412,,L,2025-H1,PF,HH,P3,PC,,,,17641704,,,G
102412,,L,2025-H1,PF,HH,P3,PL,Flexible,,,17237272,,,R
102412,,L,2025-H1,PF,NH,P4,PL,,,,46770512,,,
102412,,L,2025-H1,PF,NH,P4,WD,,,,44536951,,,
102412,,L,2025-H1,PF,RU,P5,WD,,,,7702780,,,
102412,,L,2025-H1,SO,HDC,,GL,,,,41835550,630235,,G
102412,,L,2025-H1,SO,HH,P1,AL,,,,14242089,,,G
102412,,L,2025-H1,SO,HH,P1,GL,,,,48968950,,,G
102412,,L,2025-H1,SO,HH,P1,OT,Cork,,,1860110,,,R
102412,,L,2025-H1,SO,HH,P1,PC,,,,33132443,,,G
102412,,L,2025-H1,SO,HH,P1,PL,Flexible,,,11836886,,,R
102412,,L,2025-H1,SO,HH,P1,ST,,,,31188280,,,G
102412,,L,2025-H1,SO,NDC,,GL,,,,48029809,5482,,
102412,,L,2025-H1,SO,NH,P1,AL,,,,16065706,,,
102412,,L,2025-H1,SO,NH,P1,OT,Cork,,,28653752,,,
102412,,L,2025-H1,SO,NH,P1,PC,,,,41378638,,,
102412,,L,2025-H1,SO,NH,P1,PL,,,,28557466,,,
